"island_tract","high_flow","earthquake","levee_cond","subsidence","levee_invent","prob_flood","loss_life","prop_damage","water_supply","land_use","ghg_seq","impact_econ","degrade_habit","enhance_habit","current_restore","water_storage","habit_acre","water_quality","water_recharge","carbon_stock","climate_invest","impact_ecol","water_loss","income","education","race","food_access","tribal_bound","age","drink_contam","pest_exposure","traffic_impacts","waste_sites","impaired_water","card_disease","housing_burden","agric_reliance","social_vul","risk","risk_scaled_percent"
"island_56",0.515210525132716,0.0806868216022849,0.120292300591245,0.168604768719524,2,0.00168626185153176,0.360444845631719,9.36578377149999,5.34779723361135,212.127002421767,79.5116726774722,304498.19560202,0.101300463546067,0.27507596835494,6,484.82835420873,420.555020216852,0.274518760154024,0.408461140235886,180.135790142231,8,5508570.80217602,0.280912077752873,22602,3,5,5,2,71,0.0921675337012857,0.343122559599578,2,10,0.295094439177774,0.205526110832579,6,6,1.11675435638239,3158685084.1578,0.000201214408140237
"island_57",0.950262685772032,0.400203787954524,0.22626784699969,0.180291166808456,6,0.0930836522915074,1.97784180566669,4.18480732478201,5.30858355015516,218.353415373713,27.336578280665,262270.726227574,0.044545978307724,0.0866221705218777,13,308.122604852542,322.303068591282,0.126327402656898,0.814681183546782,411.410454427823,9,1898331.2711691,0.464806180680171,39302,4,6,4,2,94,0.208895170362666,0.106728615588509,9,7,0.400838013039902,0.237191590946168,3,8,2.32122769394105,107575402406.472,0.00685323925873947
"island_58",0.597134668612853,0.0117866720538586,0.922084635589272,0.0582451292546466,13,0.00491402359754137,0.167719708755612,44.79096068535,2.61520604044199,15.7401912147179,196.78312567994,60852.4749365543,0.206810661475174,0.188760212156922,43,460.72965208441,587.75453036651,0.105871766339988,0.48664536466822,415.287401876412,1,9726027.4672119,0.465713115409017,50857,5,3,1,1,88,0.173402279382572,0.297930600121617,10,1,0.26176130771637,0.498557616141625,2,4,1.02108001245991,2969687497.2894,0.000189174031112572
"island_59",0.490011437563226,0.95202547009103,0.854041412938386,0.128001669351943,12,0.611970651031747,1.65006635338068,32.5142911286093,4.71181091479957,285.007173079066,223.781181522645,16122890.5414638,0.058008550084196,0.262491460074671,20,475.266742287204,781.953089870512,0.383708334062248,0.297723188064992,96.3049158453941,1,1245138.49066465,0.214098731870763,72031,1,2,5,1,30,0.157207241281867,0.447871257434599,2,8,0.288733185851015,0.252239244873635,1,10,1.00474194739715,12343709517896,0.786374663593987
"island_60",0.738535858690739,0.823535040020943,0.141061796806753,0.254580597532913,20,0.436835955830424,3.74672833830118,47.9330336092971,6.51683169417083,302.32347920537,139.331838372163,49299880.882023,0.463271118467674,0.207130879862234,20,457.775376737118,572.873020777479,0.300469980575144,0.571258315583691,140.18285588827,6,72660879.0925395,0.358492803759873,90241,1,6,3,1,42,0.0184185025282204,0.253162609646097,4,9,0.111968437442556,0.180972078931518,5,6,1.00311627594591,1569698245007986,100
"island_61",0.221009755507112,0.361124878050759,0.128084355965257,0.0801631537266076,17,0.0139312041725765,0.0374722108244896,9.67192257521674,3.48170638270676,282.180196605623,263.276372035034,93745.9874983288,0.0123756114626303,0.470548582728952,24,280.833631171845,695.567580405623,0.161275466904044,0.617031182860956,238.231330062263,4,2588839.41351617,0.456836128374562,54468,2,5,4,1,53,0.20457469089888,0.496259598992765,9,4,0.00480440026149154,0.342929621692747,10,8,1.03176958694058,3488423306.86601,0.00022222088016786
"island_62",0.688603725284338,0.743544694501907,0.700072188628837,0.11713033542037,18,0.7557204318163,1.37941112462431,33.4808876155876,2.24708795361221,417.854915489443,222.103506932035,9631450.34908966,0.416087800287642,0.376488915528171,12,125.303846783936,635.733617702499,0.920994331128895,0.558413838036358,259.773745201528,3,60018846.4069631,0.202313721529208,45713,5,6,5,1,44,0.310811382369138,0.124716694932431,5,8,0.311676765559241,0.325541520491242,6,5,1.36020658073106,594217406711828,37.8555183113125
"island_63",0.418865917250514,0.536449107341468,0.43258746038191,0.137180371326394,11,0.146677039624638,1.8646678943187,20.3869221964851,0.420079059898853,300.107205868699,243.905446655117,1168912.7995288,0.483290940988809,0.000907838228158653,22,367.02693789266,536.567249335349,0.531337034422904,0.491757307434455,269.101945334114,4,534637.776037803,0.29630696575623,37103,5,6,7,2,36,0.470359036466107,0.104214861174114,9,6,0.294654013123363,0.453608031151816,2,9,2.32359151120582,212992187024.658,0.0135689749084809
"island_64",0.0185173691716045,0.721960387425497,0.0651343869976699,0.149876517942175,14,0.00182710966449911,3.03119051083922,25.3036484005861,6.45253000594676,212.593285250477,178.906598640606,18823583.813726,0.10629400529433,0.403477588202804,18,408.337316010147,987.681872211397,0.853358330903575,0.577239104080945,32.5851090019569,3,14992168.5288883,0.36913138080854,84095,2,3,2,1,81,0.428119421354495,0.33092814264819,6,6,0.259316273848526,0.441784355905838,5,3,1.3306576102945,686116248855.877,0.0437100586106511
"island_65",0.873629031237215,0.126865528291091,0.25797699438408,0.144416429288685,2,0.00825844473481975,0.795580053701997,26.6819827607833,7.47669163905084,241.095464560203,205.518320412375,7864136.39929077,0.39751089294441,0.216461606672965,46,113.410428864881,14.4509670790285,0.938339523272589,0.0524333748035133,334.902626927942,3,320660.361177491,0.258715036790818,26804,1,1,1,1,79,0.0371368380729109,0.49460810830351,6,3,0.137135627330281,0.115197011036798,8,6,1.00016750215416,20828947288.7617,0.00132692517856023
"island_66",0.580584165873006,0.334396610967815,0.600905071943998,0.104704878176562,19,0.232088403474501,1.76664778124541,34.286344202701,5.90369783341885,172.853169264272,235.738303349353,14571450.1324504,0.323890518629923,0.172317547607236,25,232.16571577359,663.968487642705,0.847855254076421,0.0587275479920208,446.611562743783,7,33481498.8061137,0.373154832632281,91622,1,2,4,1,82,0.298586023389362,0.0369900473160669,4,10,0.0393530653091148,0.294765786151402,3,7,1.00301374756706,113571141807302,7.23522128911015
"island_67",0.322701141238213,0.71302053029649,0.268494714284316,0.0949832157930359,10,0.0586793299011635,3.74341211654246,37.4335097149014,3.38328113034368,30.0442521693185,253.768317704089,3614640.20836042,0.115035553462803,0.321463129133917,43,214.275327278301,563.232849584892,0.368527202866971,0.680250874720514,63.0628726212308,2,6067841.92488311,0.364137071417645,82063,2,4,7,1,3,0.0971139436587691,0.198507268214598,8,9,0.250772752566263,0.426742903888226,1,9,1.00838718806815,1297812038823.55,0.0826790637682411
"island_68",0.407862766413018,0.587721423478797,0.00419023004360497,0.264946186495945,16,0.00425795536289031,3.88842944987118,28.1839100527577,2.69276540912688,490.287947002798,296.996297780424,42971077.1441844,0.210557937738486,0.156340695801191,15,70.7686889218166,517.561176093295,0.57664761506021,0.62067568092607,33.6911781923845,2,436173.406067581,0.0976961180567741,90284,1,4,8,2,70,0.140918878722005,0.182944617583416,8,2,0.413929084083065,0.438477128278464,1,7,1.02588862857001,81872253263.5464,0.00521578128053447
"island_69",0.867933274013922,0.778610762674361,0.763123156270012,0.083897450636141,5,0.216331689248954,1.33054617140442,19.5214591920376,1.77061339095235,86.8013044819236,90.0209735613316,359365.125404539,0.161229614401236,0.116796501912177,28,325.99683990702,221.553099341691,0.791705725248903,0.34549073013477,118.202630779706,9,11081377.2293869,0.368458254262805,69838,2,6,6,1,78,0.0790795279899612,0.245142368250526,6,2,0.0376140498556197,0.251489566056989,5,9,1.01788895322927,876900283841.318,0.0558642440166458
"island_70",0.840706074843183,0.334464406128973,0.395953238243237,0.124130488070659,15,0.207304015020805,1.66080197039992,34.8774733138271,7.72502000443637,214.582078275271,44.9357526144013,4314673.58985595,0.0936382280196995,0.0924486697185785,39,200.453047291376,677.178752608597,0.955565582960844,0.657545884139836,288.197362213396,9,74688462.5530163,0.330528469407,33734,5,1,6,1,73,0.0149116738466546,0.104706024168991,1,9,0.12551341811195,0.492423748364672,4,1,1.00010183715832,66811835728421,4.25634899729733
"island_71",0.643723860150203,0.511085692793131,0.17926222155802,0.0940214512869716,13,0.0720862456706566,3.18855069484562,3.60349754337221,1.75148569606245,75.4163424717262,230.225408775732,349416.066540878,0.160975590464659,0.228273672517389,30,168.109739781357,308.142350753769,0.0182163906283677,0.835855028126389,35.7297466835007,8,248539.024134652,0.217794578056782,84221,2,4,5,1,66,0.0298797776922584,0.227035619900562,4,2,0.115972352563404,0.0303135336143896,6,4,1.00027301756147,6261933059.43988,0.000398911512382919
"island_72",0.985569586278871,0.696994776371866,0.439469061559066,0.0446699270512909,17,0.229249969923764,1.46678292751312,4.06544415745884,4.98312841914594,187.022497062571,40.071404306218,222691.858466207,0.0553749519167468,0.382649761508219,45,198.224501917139,951.093926560134,0.0456086967606097,0.602619292447343,265.781507827342,2,2626355.53510857,0.289041547686793,38072,5,1,8,1,27,0.381805022363551,0.126852428657003,7,2,0.202505828579888,0.350485046859831,10,6,1.042904989868,139833712959.177,0.00890830370567632
"island_73",0.708478150423616,0.832264521624893,0.0251914346590638,0.0762399579165503,1,0.00113246135826788,3.49226125515997,14.496053790208,6.86300128698349,12.096768245101,286.167019978166,1202706.17071738,0.0453098299913108,0.361929141567089,43,225.026231608354,159.92552950047,0.286906729219481,0.28814684972167,305.130412918516,8,5121126.21646417,0.380670469487086,48915,2,4,6,2,54,0.338027076330036,0.0952395817730576,6,3,0.453515080851503,0.331895624869503,2,8,1.16843572979863,8149918011.70017,0.000519188448318626
"island_74",0.958564317319542,0.654042534064502,0.943693796405569,0.081107484921813,13,0.623824802434688,2.90692966151983,15.4399652965367,5.29623521491885,459.854281623848,287.550276448019,31432732.1507052,0.0760303634451702,0.101621790439822,7,142.839379725046,260.526890866458,0.846428299788386,0.0335501332301646,417.149670771323,7,166896.346882667,0.208517720224336,36417,4,4,4,2,78,0.2097182222642,0.24640660895966,7,4,0.493044118047692,0.0208247576374561,2,5,1.01407886609063,3318664365791.78,0.211420516699468
"island_75",0.134653720073402,0.282239670865238,0.814897425472736,0.123314628540538,1,0.00381903780855206,1.62357742991298,12.2439058613963,1.69479803554714,67.5005215452984,69.8478915961459,158844.202565502,0.130996962427162,0.383731442620046,42,85.8636536868289,422.130265971646,0.0391125462483615,0.560906339203939,328.719064011239,3,1655565.40431842,0.425836586975493,26542,2,2,5,2,19,0.361163416062482,0.491531052393839,6,9,0.113663087715395,0.150962443556637,9,3,1.04769649490833,1052221472.63071,6.70189588856117e-05
"island_76",0.740872436668724,0.031967842951417,0.482866090955213,0.141151490947232,19,0.030670619614281,2.7585775135085,10.655154986307,7.12358225509524,110.610564588569,225.242837774567,5216641.66471763,0.148474622634239,0.358830755227245,23,429.78961369954,823.051408631727,0.382284367224202,0.667002266040072,213.820036384277,2,47265564.2561937,0.376553002162836,92776,1,5,8,1,56,0.190747586311772,0.14063814538531,10,4,0.316518267150968,0.353895213687792,3,6,1.21169149965017,9163269580577.29,0.58375992869884
"island_77",0.0435408900957555,0.788250238168985,0.801166985183954,0.277034601336345,19,0.144734503069833,0.124296355061233,11.0118501354009,2.96183052100241,179.459925042465,179.457006929442,130558.993037295,0.227700334857218,0.453679617377929,15,317.961478722282,158.884111093357,0.78345333202742,0.521745458245277,458.54654116556,3,44018542.5300336,0.0684419120661914,61164,5,1,7,2,65,0.449639403843321,0.438115239492618,9,2,0.0714074444258586,0.178548281895928,3,9,1.02906621841315,855968625981.288,0.0545307611049071
"island_78",0.275498552247882,0.0791784524917603,0.817500938661397,0.289802498510107,20,0.103358622198446,1.97968049440533,11.2532891565934,3.08726379647851,104.253261000849,165.214963210747,1184642.60816256,0.137249604566023,0.265438392874785,42,84.5732517773286,999.796054325998,0.909952828194946,0.147193440701813,17.9732956457883,5,1557304.85668257,0.28636141307652,81890,3,6,5,1,28,0.40151144831907,0.183324354933575,2,1,0.270813925308175,0.0838318124879152,2,3,1.00147746565081,190962846632.194,0.0121655624713647
"island_79",0.673189511988312,0.268860873999074,0.2100775022991,0.0133627751609311,17,0.00863754006957932,1.89432677812874,45.8496897947043,6.08671703375876,272.048207349144,43.0374040268362,6189653.64944464,0.236534506781027,0.379012982593849,3,344.331627245992,447.616680990905,0.545286085922271,0.329406729666516,421.791498432867,4,12562258.3886685,0.364066082169302,80466,3,1,5,1,67,0.348603806225583,0.0478375485399738,10,8,0.437369514373131,0.453059140825644,10,8,1.7785292436773,1194497254187.68,0.0760972392055065
"island_80",0.0666885648388416,0.320984275080264,0.939998939400539,0.0855165796587244,8,0.0137658426578971,1.37588449474424,13.1715614115819,0.78368154913187,122.485382365994,4.39621796831489,7647.55024061135,0.310703252558596,0.0896492137107998,41,261.559718986973,708.477720152587,0.647236231481656,0.386233069933951,432.349777198397,1,22872872.902471,0.474216311937198,29252,1,5,5,2,54,0.388570006936789,0.240341169643216,5,7,0.464526467374526,0.0787042321171612,2,10,1.11192255393902,2677444000.74802,0.000170556217305818
"island_81",0.197482609655708,0.0288100789766759,0.51773323956877,0.0837337112054229,10,0.00246649190898939,2.23961437214166,2.20064215827733,4.38976575806737,89.670795830898,158.594443649054,307682.653844234,0.276659867609851,0.06835012731608,6,209.779408993199,968.745228135958,0.991910883458331,0.227642512880266,279.092805227265,1,1453060.99230335,0.371092226472683,11157,4,2,2,1,56,0.438497932162136,0.137801312026568,6,3,0.30914095765911,0.0483686681836843,7,10,1.00527637307391,1108541682.28631,7.06069229954539e-05
"island_82",0.316807965980843,0.256541898008436,0.680267843184993,0.260522468830459,9,0.129634928718707,3.6336461994797,29.2833221959881,6.79940584301949,256.090388633311,125.019276794046,23163501.5155715,0.315811893669888,0.127565524191596,21,35.365630290471,919.67957932502,0.669353613397107,0.506263006245717,339.39709875267,4,12658987.2736987,0.0185826629167423,89286,2,4,6,2,4,0.366887370240875,0.355447870213538,5,4,0.37871695717331,0.0859657602850348,5,10,1.0033780186757,38140799225841,2.42981726752764
"island_83",0.129500361857936,0.435545555548742,0.742740913527086,0.0989775186404586,6,0.0248788171438909,1.48902914486825,7.13241454213858,1.1707671303302,301.192233222537,73.3232845086604,274597.118487671,0.38918657193426,0.36500987096224,27,210.356011171825,759.172691730782,0.695136868394911,0.465527767082676,190.753972623497,10,378103963.643166,0.223007642314769,70371,5,6,8,1,58,0.377673726296052,0.36367334460374,10,10,0.180593300028704,0.368997526587918,4,9,10,25830745100362.6,1.64558665719218
"island_84",0.380727528827265,0.627928527072072,0.555355269694701,0.250987515295856,12,0.399879146160328,2.56697903107852,2.33862161403522,7.66613733023405,435.721747111529,215.676181996241,4324842.52160725,0.0230567493708804,0.471202527056448,50,43.9267957117409,322.83660559915,0.789158661616966,0.702437722822651,240.952499094419,2,2057887.24477087,0.4619439127855,93727,1,2,5,2,38,0.256180391879752,0.454418768407777,8,6,0.423467020387761,0.255066858953796,5,9,2.11745389334557,7535890725103.78,0.480085298184133
"island_85",0.022532134084031,0.529570339946076,0.963647423079237,0.194582950137556,12,0.0268491273130392,1.30007845535874,47.4290403653868,0.726336384192109,208.940739743412,257.967033516616,2414009.84071682,0.170340626151301,0.00812133308500051,50,376.000342192128,117.786502931267,0.836030584992841,0.391270710388198,485.684770974331,8,3893528.08877735,0.00328456843271852,93399,4,1,6,1,7,0.389285295270383,0.335089112748392,3,8,0.0289958487264812,0.0930775894084945,7,3,1.00000720322405,252357171384.226,0.0160767807552688
"island_86",0.502861331449822,0.75557610578835,0.812742319190875,0.112682118359953,11,0.382760416323706,0.688188611529768,18.4344677603804,7.56293890252709,113.800033577718,151.133785047568,1650184.96490322,0.487941404455341,0.0469075856963173,42,219.979714718647,689.207054208964,0.147807019995525,0.598692537983879,406.140335369855,9,47142209.1352515,0.465317497495562,31794,4,4,3,1,46,0.382729029282928,0.383038165397011,8,8,0.280631701461971,0.202578986529261,2,10,1.43571060134674,42750035684316.4,2.7234556450819
"island_87",0.124133117031306,0.839502645889297,0.437643805751577,0.0148466321406886,16,0.0108337409497391,1.65344900358468,37.7992566674948,2.95433953404427,380.418327404186,100.96060372889,7091658.94147054,0.087852326920256,0.155778546002693,6,77.0870744017884,508.065766654909,0.839522376423702,0.0555028801318258,372.501748846844,4,223279.970337503,0.414845485356636,90449,4,6,1,2,32,0.056482914602384,0.0536843162262812,3,3,0.190185833140276,0.329131083446555,7,2,1.00171921500296,17183912713.4229,0.00109471273980292
"island_88",0.321823361562565,0.56609101803042,0.126241258112714,0.200831521488726,8,0.0369510692899225,0.325139847584069,23.2535517658107,0.854455186054111,361.499198828824,95.5887185409665,223235.244983035,0.155973108601756,0.38277573348023,16,223.161541274749,706.443089293316,0.397811878705397,0.0211784692946821,8.64249072037637,7,76757.3403164849,0.190455147414468,91140,4,2,6,1,24,0.0715496003394946,0.248592419316992,5,4,0.497330771526322,0.152158816345036,10,6,1.0403795693733,658720996.507722,4.19504160984181e-05
"island_89",0.431631331564859,0.726008073426783,0.33074960927479,0.205851932032965,18,0.3840441947046,3.21878005284816,5.964850645978,1.10082967951894,328.514710301533,296.57010587398,2059174.72391836,0.0164013532921672,0.0620696106925607,39,108.776505338028,739.161782665178,0.174073790665716,0.0251730175223202,115.512800868601,2,3231.66766842883,0.267725326353684,92475,5,2,8,1,7,0.297308339155279,0.443886949680746,3,7,0.285045028780587,0.291208285023458,10,7,1.2791537186945,3269067095.9427,0.000208246461093844
"island_90",0.352001991355792,0.51610171655193,0.390213979873806,0.212741802516393,18,0.271461714745269,1.39448369387537,49.2907718289644,5.60543833114207,90.4424191685393,103.970039100386,3623005.6865024,0.0579014137620106,0.0626776355784386,47,254.198481328785,20.9273104555905,0.935321424156427,0.135795161128044,180.320772225969,1,20781.5020836297,0.40006203239318,26265,2,4,7,1,85,0.44316891010385,0.473919963813387,6,3,0.159709443338215,0.400830577709712,9,5,1.68107340384269,34359055433.8352,0.00218888117488316
"island_91",0.869019449222833,0.362483872333542,0.895192949101329,0.0452184391440824,16,0.204018893468459,0.412082329392433,25.9957566508092,5.5901797413826,410.405566683039,100.308214779943,2465255.69486693,0.18174577516038,0.441955807735212,11,372.01221624855,374.940424459055,0.372106602648273,0.572736525908113,358.211218146607,9,84675792.8835795,0.169288664590567,55191,4,2,2,2,88,0.023784784367308,0.0715496430639178,2,7,0.410858376068063,0.242315748473629,2,9,1.00140034100642,42648068336102.6,2.7169596609937
"island_92",0.924212753307074,0.703374087112024,0.725121304159984,0.210898979357444,6,0.596478391114286,2.97444499842823,42.6223040325567,6.23202721402049,404.179784352891,164.675614563748,52586720.4638779,0.406420096987858,0.122666346491314,29,274.079717230052,22.1210303716362,0.851780144963413,0.3241400080733,284.252702491358,8,5503457.20093511,0.0462342859245837,28379,2,4,8,1,60,0.169898972962983,0.202276444179006,7,4,0.208275283803232,0.380985439755023,4,10,1.01923673377129,175946836608685,11.2089592357974
"island_93",0.328367407666519,0.790021432563663,0.152486678911373,0.224393700691871,9,0.0798884498241477,1.95010287780315,18.5549961519428,3.52187640033662,7.82454421278089,231.919067935087,231253.336846014,0.0889098152983934,0.232045447337441,18,167.390474700369,255.185506073758,0.638369685038924,0.644348125206307,65.899476991035,8,3439907.69595675,0.302764744730666,23118,5,3,6,1,3,0.0301766580669209,0.00683050556108356,9,8,0.407188516110182,0.253307683393359,2,9,1.00006087588046,63554342277.376,0.0040488110652677
"island_94",0.723146915668622,0.692261861637235,0.554536310024559,0.263369897031225,20,1.46225482136351,0.981494343839586,10.6186318560503,5.80404995009303,57.2529652854428,18.8288605771959,65209.2989551052,0.137639681459405,0.00369562208652496,27,33.3807867718861,100.115610286593,0.632680870359764,0.327206471934915,291.204277658835,1,2766.92688678658,0.0537292778026313,23788,3,1,8,2,31,0.397564603597857,0.139983228989877,6,1,0.0410851656924933,0.0947126814862713,7,10,1.00021205697594,263889653.078155,1.67970883972447e-05
"island_95",0.427816024515778,0.171893468592316,0.990014326991513,0.291987419198267,6,0.127547894041,1.41814908571541,48.9815026870929,5.90961988829076,44.9370360001922,277.139387000352,5112298.65505514,0.31051642249804,0.228110055322759,14,455.630061798729,421.740877907723,0.0856958292424679,0.492390037514269,135.550632956438,5,5449486.7981654,0.0311690602684394,42665,2,1,3,1,53,0.0147295731585473,0.249558579875156,9,2,0.432832025690004,0.286603978951462,1,6,1.00002180930403,3553485810498.77,0.226380171874442
"island_96",0.447765606455505,0.243661996908486,0.12924843095243,0.0406702177366242,19,0.0108966727629711,3.7365052672103,24.3530893931165,5.82547030970454,103.311290848069,240.329374861903,13161497.3193824,0.412014175322838,0.0253451210446656,23,400.230045546778,64.8345807567239,0.664182664360851,0.955653433455154,312.101118150167,2,2469244.18571943,0.411949453060515,79256,3,3,1,2,28,0.0241742450743914,0.300214749993756,6,2,0.229062683647498,0.14069930522237,5,4,1.00115077251802,354537954826.408,0.0225863620573984
"island_97",0.119375191163272,0.050170823931694,0.882963001262397,0.0946702833054587,2,0.00100127066279254,0.722574070096016,28.9766013738699,3.46103039570153,219.131448073313,243.023854494095,3859124.9985899,0.398536949651316,0.243247032398358,44,487.368687987328,776.820739498362,0.246899703983217,0.571882545482367,150.67408781033,5,171784209.60424,0.322064505307935,85172,3,5,4,2,11,0.49639163503889,0.284426666330546,6,6,0.263821843196638,0.172762700472958,7,8,1.5873415367769,1053644147298.57,0.0671239790673022
"island_98",0.308076404500753,0.448334278073162,0.259190211538225,0.085769436811097,2,0.00614103442641211,0.226928750053048,3.77366081811488,2.30750592984259,319.344020099379,23.9019995788112,15083.0173948091,0.485966697218828,0.485464697470888,30,121.893781702965,36.5835730917752,0.0228812976274639,0.186727858614177,411.125813261606,7,388074.977751714,0.258560575428419,52690,5,4,2,1,74,0.315382217871957,0.37149580870755,10,6,0.187588980537839,0.142317654332146,2,5,1.09462490249169,39346918.8150363,2.4922540120656e-06
"island_99",0.222355319419876,0.973934503039345,0.705525361467153,0.23482646739576,6,0.215272324505923,1.91614500992,22.5821841740981,3.70478277094662,452.140524983406,163.292705942877,11835790.9537691,0.497080255299807,0.175689895870164,30,83.3607168169692,339.368756394833,0.915870365919545,0.159731112420559,173.543280921876,2,3763476.19281901,0.101591643877327,34322,2,5,4,1,87,0.346286094398238,0.34506517497357,4,8,0.422321941819973,0.126692982274108,10,4,1.12415709809915,10779575692722.5,0.686729153358309
"island_100",0.400613675126806,0.436258390080184,0.107286268845201,0.00916513635311276,2,0.000343702451989051,1.66061057988554,18.9239768544212,6.84787510707974,54.0343617321923,153.813454834744,1788547.14591424,0.480154730961658,0.282435170956887,14,69.7788875550032,196.565357036889,0.0177179996389896,0.840408087475225,181.997848325409,5,352858.201212631,0.0736934782471508,28646,5,6,3,2,46,0.0764136816142127,0.364172494038939,9,1,0.420678903581575,0.411321524297819,4,1,1.00378429698512,217732689.055464,1.38565892168367e-05
